city,station,aqi,pm25,pm10,no2,co,o3,so2,temperature,humidity,wind,latitude,longitude,last_updated,fetched_at,data_quality_flags,quality_ok
delhi,"Major Dhyan Chand National Stadium, Delhi, Delhi, India",107.0,107.0,54.0,10.3,5.5,12.3,3.9,31.35,71.15,0.85,28.612498,77.237388,2026-08-11 18:00:00,2026-08-11T13:02:47.083135,OK,1
