city,station,aqi,pm25,pm10,no2,co,o3,so2,temperature,humidity,wind,latitude,longitude,last_updated,fetched_at,data_quality_flags,quality_ok
delhi,"Major Dhyan Chand National Stadium, Delhi, Delhi, India",17.0,9.0,17.0,8.6,5.5,4.8,1.8,28.7,82.4,1.2,28.612498,77.237388,2026-07-22 08:00:00,2026-07-22T02:57:05.777451,OK,1
