city,station,aqi,pm25,pm10,no2,co,o3,so2,temperature,humidity,wind,latitude,longitude,last_updated,fetched_at,data_quality_flags,quality_ok
delhi,"Major Dhyan Chand National Stadium, Delhi, Delhi, India",28.0,3.0,28.0,22,10.9,3.4,1.2,28.7,83.10000000000001,1.0,28.612498,77.237388,2026-09-05 17:00:00,2026-09-05T12:24:06.729469,OK,1
