city,station,aqi,pm25,pm10,no2,co,o3,so2,temperature,humidity,wind,latitude,longitude,last_updated,fetched_at,data_quality_flags,quality_ok
delhi,"Major Dhyan Chand National Stadium, Delhi, Delhi, India",50.0,50.0,27.0,10.7,6.4,6.1,0.6,31.6,66.4,0.8,28.612498,77.237388,2026-07-21 17:00:00,2026-07-21T13:48:32.157096,OK,1
