city,station,aqi,pm25,pm10,no2,co,o3,so2,temperature,humidity,wind,latitude,longitude,last_updated,fetched_at,data_quality_flags,quality_ok
delhi,"Major Dhyan Chand National Stadium, Delhi, Delhi, India",127.0,127.0,72.0,7.4,5.9,23.8,7.9,33.824999999999996,59.35,0.7999999999999999,28.612498,77.237388,2026-08-26 13:00:00,2026-08-26T07:44:46.499134,OK,1
